ward,area_sqm,rooms,floor,building_age,distance_to_station_min,amenity_score,has_balcony,has_parking,is_remodeled,price_million_yen
Minato,78.64,2,17,21.9,18.3,61.6,1,0,0,165.69
Meguro,94.87,3,11,16.7,13.5,63.7,1,0,0,162.49
Edogawa,111.2,4,6,7.7,1.0,90.4,1,1,0,172.7
Minato,41.28,2,30,7.2,1.9,84.8,0,1,0,189.3
Kita,87.89,2,8,1.4,1.1,100.0,0,0,0,189.86
Katsushika,20.0,1,21,15.0,8.5,82.3,0,0,0,66.12
Chiyoda,80.66,3,9,3.6,6.0,77.3,1,0,0,231.32
Koto,115.62,5,16,1.9,2.4,100.0,0,1,0,233.5
Taito,67.27,3,15,1.6,5.4,100.0,1,0,0,165.49
Shinjuku,98.95,5,19,34.9,10.9,74.1,0,0,1,200.39
Meguro,45.63,2,12,17.8,1.0,100.0,0,0,0,112.15
Sumida,47.51,2,9,4.9,5.2,92.0,1,1,0,137.93
Itabashi,75.82,2,1,4.0,1.9,82.9,1,1,0,184.17
Meguro,84.08,2,9,7.9,7.2,88.4,1,0,0,189.92
Ota,26.55,1,29,33.8,7.1,94.0,0,0,1,75.27
Meguro,134.91,4,14,18.4,1.0,93.5,1,1,1,213.98
Chiyoda,89.84,3,20,13.2,8.0,98.1,1,0,0,153.13
Shibuya,20.0,2,18,8.1,1.0,100.0,1,0,0,165.14
Taito,54.46,2,23,4.7,1.0,100.0,1,0,0,158.95
Shinjuku,71.03,4,3,4.9,1.0,100.0,1,1,0,197.9
Shibuya,46.9,2,2,6.0,10.6,87.8,0,1,0,187.81
Sumida,77.72,3,7,32.4,16.2,64.1,1,1,0,112.12
Meguro,66.41,4,23,6.5,1.9,100.0,1,0,0,154.62
Minato,57.04,3,15,7.2,6.8,85.5,1,1,0,163.93
Sumida,142.83,5,24,5.9,3.8,82.7,1,0,1,188.43
Taito,73.42,3,11,0.3,1.0,100.0,1,1,0,206.51
Sumida,86.67,2,2,40.6,22.3,40.8,1,1,0,59.81
Meguro,28.08,1,12,11.9,1.6,100.0,0,0,0,144.94
Koto,112.41,3,22,0.8,10.1,79.1,1,0,0,153.66
Meguro,87.56,4,26,9.4,13.0,75.0,1,0,0,265.33
Shinjuku,88.87,3,21,1.4,8.4,82.6,1,0,0,184.73
Koto,66.77,3,22,9.0,30.0,41.1,1,0,0,87.36
Nerima,84.19,3,26,13.1,7.5,78.7,1,1,0,125.89
Kita,106.49,4,29,2.3,2.6,89.4,1,1,0,238.2
Shibuya,112.65,5,24,20.9,20.3,47.4,0,0,0,161.13
Meguro,127.19,3,6,4.7,1.1,100.0,1,0,0,260.33
Sumida,23.02,1,18,0.6,11.7,75.8,0,1,0,97.35
Koto,53.28,1,27,4.0,7.6,90.4,1,0,0,133.27
Setagaya,57.89,2,14,4.4,3.9,76.6,1,1,0,163.44
Itabashi,20.0,2,17,9.7,6.0,87.7,1,0,0,84.59
Koto,77.48,2,6,21.6,1.7,96.4,1,1,0,123.52
Adachi,67.87,2,12,10.8,7.7,77.7,1,1,0,137.66
Itabashi,79.38,3,28,9.1,18.1,58.7,1,1,0,159.58
Bunkyo,54.62,1,4,8.0,1.0,100.0,0,0,0,168.92
Itabashi,58.45,3,19,8.9,1.0,77.5,1,1,0,171.82
Toshima,48.55,2,18,8.5,3.8,98.4,1,0,0,122.03
Bunkyo,38.98,2,18,6.3,9.2,77.3,1,1,0,149.22
Toshima,62.88,3,18,13.3,3.7,100.0,0,1,1,165.53
Arakawa,130.48,5,5,36.5,2.0,99.3,0,0,1,184.13
Taito,23.14,1,21,28.1,12.1,79.6,1,1,1,105.68
Meguro,53.8,2,27,34.3,1.2,90.7,0,1,1,195.47
Chiyoda,49.1,3,3,34.5,7.0,82.2,1,0,1,152.82
Katsushika,87.91,3,23,7.4,30.0,36.7,0,1,0,96.7
Kita,104.48,4,6,30.5,10.3,100.0,1,0,1,118.64
Bunkyo,20.0,1,12,8.2,1.0,100.0,1,0,0,133.18
Taito,63.12,3,9,13.0,13.7,66.0,1,1,0,128.98
Bunkyo,119.3,3,20,18.2,9.2,75.1,0,0,0,218.47
Kita,20.0,1,5,6.4,3.8,96.1,1,0,0,103.97
Chuo,67.81,4,26,14.9,15.5,55.6,1,1,0,166.41
Bunkyo,85.52,4,26,7.3,22.5,54.0,1,1,0,133.59
Nerima,81.7,2,20,21.6,15.3,47.2,1,0,0,116.13
Katsushika,75.06,3,13,8.2,27.4,31.1,1,1,1,89.5
Adachi,60.59,3,22,2.9,3.1,87.3,1,1,0,195.23
Nerima,85.03,3,30,9.6,6.9,89.7,0,1,0,150.28
Katsushika,36.72,1,26,5.1,9.7,71.3,1,0,0,126.1
Adachi,135.74,5,27,28.1,13.6,75.7,0,1,1,160.7
Meguro,69.33,2,6,33.5,8.5,81.5,1,0,1,99.89
Bunkyo,83.07,3,22,19.1,1.0,78.7,0,1,1,218.46
Edogawa,98.32,4,16,13.2,4.2,80.5,1,1,0,159.85
Taito,33.37,1,18,3.6,1.3,84.8,0,0,0,134.54
Edogawa,50.8,3,22,17.9,5.9,92.2,0,0,0,92.76
Itabashi,71.05,4,14,3.6,21.4,53.0,1,1,0,138.49
Minato,79.17,3,30,4.1,1.0,91.5,0,0,0,196.02
Sumida,91.87,4,7,50.0,17.5,53.1,1,0,1,58.58
Shinagawa,96.63,4,28,13.3,11.4,80.6,1,1,1,265.91
Adachi,74.45,4,26,3.9,3.3,99.6,0,0,0,125.61
Taito,72.04,3,12,32.1,1.0,96.6,1,1,0,128.57
Nakano,38.62,2,25,22.0,2.7,80.5,1,1,0,110.96
Chuo,61.36,3,29,27.3,13.6,77.4,1,0,0,119.02
Shinagawa,55.63,1,17,0.3,19.1,55.9,1,1,0,157.87
Shibuya,34.1,1,23,27.9,12.4,70.5,1,1,0,127.04
Suginami,57.03,2,19,23.5,4.7,100.0,0,1,0,87.18
Katsushika,97.01,3,30,11.5,1.8,96.2,1,0,0,154.82
Shibuya,80.77,3,14,0.0,2.0,97.1,1,1,0,223.2
Chuo,66.88,2,25,11.6,11.6,80.3,1,1,0,179.01
Shibuya,20.0,1,27,21.4,1.0,100.0,0,1,0,198.24
Shinjuku,89.89,3,1,50.0,11.4,81.7,0,1,1,109.26
Katsushika,68.9,2,5,10.8,30.0,40.6,0,0,0,55.2
Ota,20.0,1,11,17.1,10.4,83.6,1,0,0,72.34
Taito,53.21,2,23,23.4,8.8,84.5,1,1,0,120.72
Kita,78.79,3,20,6.4,1.0,100.0,1,1,0,145.45
Taito,109.59,4,15,3.3,6.6,83.1,1,0,0,243.49
Shinagawa,84.13,3,16,8.8,4.3,79.7,0,1,0,220.34
Katsushika,124.19,4,12,1.9,3.9,90.9,0,1,0,207.2
Toshima,39.02,1,5,7.4,1.0,100.0,0,1,1,175.24
Adachi,65.62,2,15,15.7,1.8,100.0,0,0,0,110.78
Meguro,117.39,3,5,9.5,3.2,89.2,1,0,0,240.67
Meguro,127.08,5,14,5.6,5.7,83.0,1,1,0,240.91
Kita,70.82,3,29,50.0,21.6,50.7,1,1,1,85.67
Katsushika,82.02,3,16,12.6,18.5,53.8,1,1,1,136.1
Setagaya,52.31,2,14,30.3,1.0,97.8,1,0,1,138.37
Taito,88.85,3,30,0.1,1.0,100.0,1,0,0,238.08
Adachi,59.63,2,7,0.5,1.0,100.0,0,1,0,140.59
Suginami,99.79,5,11,10.1,5.0,87.3,0,1,0,167.43
Toshima,61.76,3,18,21.3,18.7,54.9,0,1,1,129.67
Adachi,25.85,1,14,2.3,3.4,100.0,1,1,0,146.78
Edogawa,20.0,1,27,16.4,12.5,96.7,1,0,0,60.95
Adachi,69.57,3,29,6.2,30.0,46.8,1,1,0,66.58
Meguro,23.22,1,22,1.5,1.3,89.0,0,1,0,205.7
Itabashi,78.87,3,19,22.4,10.5,79.6,0,1,0,134.68
Itabashi,39.96,1,1,14.1,1.6,96.4,1,1,1,118.22
Shinjuku,111.68,4,15,1.1,3.2,81.5,1,1,0,242.89
Shinagawa,62.83,4,30,1.7,17.7,78.0,1,0,0,122.2
Bunkyo,80.61,4,3,17.0,1.0,100.0,1,0,0,199.55
Ota,37.53,1,27,15.8,1.6,100.0,1,0,1,138.78
Chiyoda,96.36,4,13,2.7,26.4,49.4,1,0,1,211.74
Koto,50.3,3,10,1.1,2.2,90.8,1,0,0,141.99
Ota,86.67,3,27,8.9,1.9,100.0,1,1,0,158.08
Bunkyo,52.35,2,30,21.2,1.0,100.0,0,0,0,178.2
Shibuya,33.94,2,19,0.1,4.0,86.5,1,1,0,182.76
Taito,93.36,4,27,3.8,8.4,81.8,1,1,1,249.65
Sumida,47.83,1,25,6.5,4.7,97.5,1,1,0,115.3
Edogawa,61.44,2,11,14.4,5.9,92.1,1,0,0,136.7
Meguro,48.25,2,26,0.9,7.1,83.2,0,1,0,182.16
Arakawa,67.97,4,22,4.0,9.6,74.9,0,1,0,166.62
Shinagawa,48.9,2,9,36.9,2.2,100.0,1,1,1,99.88
Bunkyo,72.57,4,5,3.7,5.1,89.3,0,1,0,198.67
Suginami,73.09,3,25,50.0,17.7,49.9,1,0,1,79.26
Edogawa,92.34,4,16,7.9,1.0,97.3,1,1,0,208.91
Shinjuku,76.0,3,2,2.5,8.2,95.0,1,1,0,225.48
Chiyoda,20.0,1,19,29.2,8.7,82.8,1,1,0,102.51
Katsushika,56.91,3,23,40.3,5.6,87.2,0,1,1,104.91
Taito,44.27,3,26,37.5,25.1,46.0,1,0,0,37.89
Nakano,92.91,4,28,19.1,5.1,91.0,1,1,1,182.16
Shinjuku,62.3,3,25,4.7,4.4,86.0,0,1,0,176.42
Arakawa,28.16,1,23,21.4,8.8,94.0,0,0,1,82.21
Chiyoda,59.48,2,2,15.5,4.3,100.0,1,0,0,144.38
Ota,64.81,3,18,11.9,20.6,60.0,1,0,0,101.86
Taito,103.78,5,30,0.7,9.5,99.3,1,1,0,223.88
Setagaya,55.32,2,1,9.1,3.5,100.0,1,0,0,159.9
Chuo,20.0,1,1,1.2,6.4,99.9,1,1,0,143.91
Shinjuku,117.7,4,13,13.0,12.2,61.7,0,1,0,151.4
Katsushika,85.16,3,23,11.6,20.6,49.8,0,1,0,88.0
Itabashi,71.82,3,25,7.6,1.0,94.4,1,1,0,184.72
Minato,90.82,3,21,1.3,9.3,79.6,1,0,0,224.84
Taito,70.6,3,19,1.8,1.9,92.4,0,0,0,206.59
Kita,97.45,3,27,2.9,14.7,56.2,1,1,0,141.92
Taito,61.41,2,28,4.1,8.3,85.8,1,1,1,183.02
Taito,62.68,3,17,15.9,10.6,69.6,0,1,0,122.14
Chiyoda,24.78,1,13,8.6,9.5,100.0,0,0,1,156.82
Shinagawa,51.32,3,9,50.0,2.1,100.0,1,1,1,108.73
Katsushika,59.55,3,22,22.6,23.1,82.4,1,0,0,57.57
Adachi,69.96,2,6,9.5,10.3,79.6,1,0,0,116.28
Ota,94.32,3,18,3.3,3.6,98.7,1,1,0,144.59
Sumida,81.33,3,28,38.7,8.0,84.7,1,1,1,117.01
Shibuya,57.42,3,27,1.8,3.6,95.3,1,0,0,154.67
Sumida,63.6,2,7,27.7,1.8,100.0,0,0,1,129.28
Taito,57.08,2,13,2.7,1.5,95.9,0,1,1,180.15
Ota,88.93,3,5,5.3,3.7,94.8,0,1,0,153.7
Ota,48.04,1,21,5.2,2.1,95.7,1,1,0,121.76
Itabashi,20.0,2,22,0.3,9.5,89.2,1,1,0,128.09
Shinjuku,20.0,1,16,18.8,1.0,100.0,0,1,1,115.71
Nakano,80.62,2,17,28.2,1.0,84.7,1,1,0,142.16
Adachi,39.21,2,9,4.0,24.6,63.8,1,0,0,73.84
Taito,64.03,3,15,25.1,9.0,90.9,0,1,1,135.44
Koto,59.81,1,1,7.6,8.9,68.1,0,1,0,119.64
Nakano,62.99,4,14,1.3,6.3,90.3,1,0,0,154.92
Ota,84.75,4,17,2.2,16.8,69.1,1,1,0,102.93
Suginami,74.43,3,6,12.1,2.8,81.9,1,1,1,234.4
Koto,57.64,2,20,6.9,4.1,87.1,1,0,0,141.85
Kita,106.42,5,6,11.2,7.2,81.7,1,1,1,226.46
Suginami,102.69,5,20,29.7,16.0,50.8,1,1,1,159.55
Ota,111.7,4,12,2.7,13.5,64.1,0,1,0,186.2
Toshima,97.03,3,15,6.5,1.6,83.4,1,1,0,207.53
Adachi,97.82,4,23,13.2,1.2,93.3,1,0,1,213.64
Bunkyo,62.11,3,10,19.2,25.0,27.4,1,1,1,137.24
Arakawa,93.9,4,17,10.9,30.0,34.4,0,1,1,116.02
Edogawa,51.85,2,3,50.0,16.3,76.8,1,1,1,56.76
Chuo,107.69,3,22,6.0,11.3,76.4,1,0,0,191.33
Edogawa,34.5,1,13,0.1,18.6,60.5,1,1,0,74.88
Chiyoda,74.82,2,2,3.9,6.7,69.0,1,1,0,185.19
Suginami,35.29,2,23,20.9,6.8,80.4,1,0,1,112.28
Kita,74.89,3,9,1.9,9.2,76.5,0,1,0,180.49
Chiyoda,43.62,1,7,2.8,2.7,100.0,1,0,0,182.43
Shinjuku,53.51,3,4,4.8,1.6,89.4,1,0,0,153.31
Itabashi,94.99,4,5,6.6,1.4,93.1,0,1,0,176.53
Arakawa,24.6,1,27,4.3,7.3,97.5,0,1,1,124.06
Edogawa,92.57,3,22,4.6,11.3,78.2,1,1,0,166.34
Taito,141.65,4,23,30.1,16.1,52.5,0,0,0,162.35
Chuo,104.82,5,26,40.3,3.5,93.9,1,0,0,126.83
Itabashi,54.55,2,23,2.9,1.0,84.3,1,0,0,166.43
Koto,43.78,2,7,13.7,1.0,98.4,1,1,0,104.74
Bunkyo,162.96,5,27,15.9,19.0,42.7,1,0,0,206.85
Meguro,87.0,4,13,46.5,3.9,100.0,0,1,1,198.88
Ota,109.51,3,1,11.5,1.8,80.4,0,1,0,114.1
Sumida,89.46,3,23,11.7,2.2,93.9,1,0,0,186.1
Ota,40.3,2,25,1.5,7.9,82.0,0,0,0,122.31
Koto,47.08,3,25,2.2,3.7,87.2,1,0,0,144.93
Katsushika,64.0,3,13,19.8,12.1,55.6,0,0,0,86.64
Adachi,44.69,3,18,16.6,4.1,92.5,0,1,0,111.86
Chuo,89.84,4,18,2.0,3.3,95.2,1,1,0,208.96
Adachi,140.79,4,24,0.1,17.1,81.4,1,0,0,191.27
Bunkyo,52.65,1,10,50.0,15.2,86.4,1,1,1,107.95
Arakawa,66.27,3,4,26.0,7.9,86.9,1,0,0,101.81
Koto,70.75,3,11,6.5,2.0,100.0,1,1,0,141.67
Chuo,50.22,1,6,15.1,1.2,84.4,1,0,1,194.27
Sumida,118.01,4,27,25.1,1.0,100.0,1,0,0,164.29
Minato,57.63,2,12,1.7,1.0,100.0,0,0,0,259.74
Arakawa,52.74,2,14,12.1,13.8,73.5,0,0,0,97.2
Arakawa,38.63,1,13,12.5,11.8,74.7,0,1,0,91.28
Bunkyo,139.84,4,19,14.8,1.0,97.0,1,1,0,306.12
Chuo,56.46,2,12,1.0,10.7,87.6,1,0,0,193.57
Koto,29.83,2,21,6.0,9.6,71.6,1,0,0,86.24
Koto,103.82,4,24,11.3,2.1,82.9,0,1,1,198.03
Itabashi,67.8,3,26,24.6,5.1,100.0,1,0,0,99.88
Koto,66.1,3,21,14.3,7.6,92.5,0,1,0,143.59
Bunkyo,60.12,3,21,29.0,1.0,94.8,1,1,0,181.41
Setagaya,39.56,1,13,4.8,8.2,84.2,1,1,0,137.89
Suginami,24.28,1,6,3.2,1.7,77.3,0,0,0,136.34
Minato,20.0,1,2,20.0,2.1,83.2,1,1,0,143.73
Taito,54.36,3,10,0.6,1.0,100.0,1,1,0,236.77
Chuo,103.64,4,15,4.1,16.3,58.3,1,1,0,243.25
Chuo,22.95,1,14,6.1,1.0,92.3,1,1,0,134.32
Suginami,44.25,2,22,5.4,7.9,92.0,1,0,0,112.76
Shinagawa,64.21,3,18,15.7,2.7,100.0,1,1,0,168.17
Setagaya,109.6,3,17,20.3,20.0,55.3,0,1,1,178.66
Chuo,45.8,2,3,29.6,24.0,59.3,1,1,1,120.33
Adachi,129.7,4,28,23.4,25.2,29.7,0,1,1,156.19
Taito,58.51,2,24,20.7,3.0,93.0,1,1,1,167.99
Chuo,76.81,3,9,5.1,1.0,87.5,1,0,0,174.86
Nakano,50.78,2,30,36.2,4.4,95.3,0,0,1,142.69
Shibuya,75.46,3,5,36.3,14.1,80.3,1,1,1,176.89
Shinjuku,67.87,3,16,8.8,9.3,92.2,0,1,0,159.07
Bunkyo,76.55,4,2,5.3,21.7,49.3,0,0,1,141.82
Bunkyo,67.03,3,20,13.7,29.8,35.4,1,0,0,95.33
Meguro,58.36,2,2,24.2,2.4,91.9,1,1,0,191.32
Setagaya,45.62,1,26,2.3,1.1,100.0,1,1,0,148.62
Edogawa,65.42,2,8,24.0,20.8,40.5,1,1,0,78.72
Kita,67.26,2,2,6.2,5.8,74.9,1,1,0,179.59
Setagaya,49.04,2,10,18.9,1.3,97.6,1,0,1,162.14
Nakano,49.06,2,27,6.8,1.4,100.0,1,1,0,158.35
Toshima,81.55,4,5,29.9,10.3,69.9,1,0,1,138.61
Arakawa,90.92,5,3,2.0,1.2,88.1,1,1,0,161.45
Edogawa,38.11,1,29,5.0,3.1,95.1,0,0,0,138.83
Shinjuku,31.89,1,28,3.0,1.0,92.8,0,1,0,156.56
Meguro,69.57,3,9,5.3,13.4,62.4,0,0,0,148.13
Minato,20.0,1,29,17.5,5.1,92.2,1,1,1,157.86
Adachi,62.28,4,9,50.0,7.0,92.4,1,0,1,87.1
Taito,67.77,3,18,1.1,5.3,100.0,0,1,0,190.42
Chiyoda,93.58,4,5,25.5,1.0,97.9,1,1,1,182.87
Shibuya,20.0,1,22,23.2,4.4,100.0,1,1,1,151.29
Katsushika,94.66,4,3,12.8,10.0,63.4,1,0,0,137.86
Taito,59.62,2,4,39.1,10.0,69.8,1,0,0,83.05
Shibuya,20.0,2,30,27.9,5.2,99.8,0,1,0,175.69
Shinjuku,44.65,2,10,48.9,5.9,88.8,1,1,1,93.73
Ota,58.49,1,3,4.9,4.7,100.0,1,1,0,95.5
Koto,110.65,5,4,4.9,20.1,49.0,1,1,0,190.87
Arakawa,80.01,3,5,11.6,5.2,92.6,0,0,0,153.39
Meguro,120.69,4,28,41.6,12.1,71.6,1,1,1,185.53
Kita,52.47,1,4,4.8,8.2,100.0,1,1,0,129.99
Shinagawa,70.56,3,3,2.2,9.1,85.9,0,0,0,186.48
Shibuya,39.61,2,11,5.7,18.6,58.2,0,1,0,127.0
Adachi,95.95,3,11,40.1,5.5,80.2,1,1,1,96.15
Ota,111.69,4,29,34.8,2.5,98.2,1,1,1,217.93
Toshima,61.68,4,16,44.3,18.3,81.5,1,1,0,70.3
Taito,91.21,3,23,4.4,10.9,75.8,1,1,0,126.32
Katsushika,46.69,1,25,46.6,6.1,90.6,1,1,1,39.46
Katsushika,44.1,2,27,6.3,11.0,76.0,0,1,0,114.57
Katsushika,20.0,1,23,10.4,6.3,78.5,1,0,0,80.78
Shinjuku,69.99,4,10,0.6,4.4,75.3,1,0,0,233.99
Koto,38.37,2,6,35.8,1.0,99.6,1,1,0,87.54
Nerima,103.43,3,14,38.1,1.0,100.0,1,0,1,135.22
Adachi,58.22,2,4,16.2,12.0,91.4,1,0,0,96.82
Chiyoda,46.71,2,24,31.1,1.0,100.0,1,0,1,164.75
Nerima,72.06,3,19,0.0,5.8,100.0,0,1,0,124.68
Nerima,73.33,3,8,5.1,1.0,82.2,1,1,0,164.12
Meguro,116.03,4,23,50.0,17.4,66.4,1,0,1,204.63
Shinjuku,34.37,1,2,12.9,2.7,94.2,1,0,1,173.52
Ota,67.22,3,3,4.5,8.6,81.5,0,0,0,95.49
Kita,50.42,2,6,7.0,3.7,92.2,1,1,0,78.12
Edogawa,76.48,3,8,11.2,3.1,86.8,1,1,1,150.08
Setagaya,77.12,3,18,7.5,1.0,100.0,1,1,1,243.42
Meguro,56.04,2,9,15.0,1.5,100.0,1,1,1,192.77
Adachi,48.97,2,13,47.5,10.4,89.2,1,1,1,68.6
Nakano,61.03,2,6,38.6,6.3,100.0,1,1,0,98.49
Sumida,76.69,3,27,4.2,6.5,85.6,1,0,0,214.8
Arakawa,103.01,4,9,11.0,4.4,100.0,1,1,0,194.36
Koto,83.55,3,25,8.2,10.2,77.3,1,0,0,140.34
Nerima,37.9,1,22,2.0,10.4,70.9,1,1,0,127.26
Itabashi,90.13,3,1,8.1,10.2,84.5,1,0,0,156.86
Adachi,41.0,2,28,9.6,9.7,83.3,1,1,0,110.88
Katsushika,21.8,2,17,35.7,5.8,79.1,1,1,1,77.31
Arakawa,96.25,3,7,50.0,1.0,87.5,1,0,1,82.06
Chiyoda,68.34,2,22,1.0,1.0,86.1,1,1,0,222.63
Shinjuku,102.03,5,18,23.4,2.0,100.0,1,0,1,198.04
Toshima,86.39,3,8,6.3,1.2,100.0,0,0,0,211.6
Suginami,56.28,1,12,7.5,17.4,79.9,1,0,0,93.57
Minato,27.69,2,19,15.0,24.8,56.3,1,1,0,86.52
Taito,69.92,3,9,1.1,2.9,81.8,1,1,0,212.99
Chuo,55.27,2,11,2.4,13.1,94.0,1,1,0,209.94
Edogawa,88.64,2,20,21.3,5.7,95.2,1,1,1,169.88
Arakawa,102.96,3,4,1.8,10.1,79.2,0,1,0,185.53
Ota,58.74,3,9,4.2,4.9,83.5,1,1,0,160.83
Chiyoda,67.82,3,18,3.0,9.6,62.5,1,1,0,190.46
Chuo,80.8,3,30,10.4,14.7,64.3,1,0,1,146.6
Shinagawa,52.57,1,14,20.3,6.5,83.5,1,1,1,158.34
Meguro,45.44,1,6,24.8,11.9,71.3,0,0,0,135.31
Arakawa,49.71,2,8,3.5,2.2,100.0,1,1,0,121.65
Taito,61.38,3,5,4.3,1.2,83.1,1,1,0,166.87
Nerima,30.72,1,8,3.4,1.3,92.5,1,1,0,140.13
Shinagawa,114.96,3,5,50.0,1.1,92.5,1,1,1,215.89
Meguro,80.36,2,28,16.9,20.4,55.8,1,0,0,152.88
Shinagawa,29.08,2,10,5.4,5.7,79.0,1,0,0,113.8
Shibuya,46.92,2,20,3.6,8.0,100.0,0,0,0,174.36
Kita,71.32,3,5,3.1,2.7,97.5,0,1,0,212.83
Meguro,59.4,1,23,9.1,18.6,51.6,1,1,1,138.23
Bunkyo,44.09,2,18,0.7,9.8,80.7,1,1,0,179.01
Toshima,20.0,2,3,18.1,8.2,70.5,0,1,0,93.54
Edogawa,123.03,4,19,7.8,5.3,88.6,0,0,0,169.56
Itabashi,112.92,4,20,9.3,16.3,52.5,0,1,1,170.18
Taito,52.44,1,11,39.3,18.2,59.6,1,1,1,64.02
Bunkyo,33.25,1,24,18.0,30.0,52.9,1,1,1,103.84
Adachi,57.28,2,26,4.1,7.6,77.9,1,0,0,107.98
Kita,58.19,2,4,1.0,4.1,94.5,1,1,0,106.87
Chuo,98.19,3,13,23.4,28.3,43.1,1,1,0,139.13
Arakawa,103.28,3,5,20.4,2.0,94.1,1,0,0,182.61
Sumida,87.75,4,28,2.4,1.8,92.2,0,1,0,140.9
Arakawa,60.2,3,30,38.1,5.8,91.2,1,1,1,129.69
Shinjuku,53.61,2,3,13.5,8.3,85.0,1,1,1,139.58
Setagaya,107.78,4,27,50.0,7.8,67.9,1,1,0,117.68
Shinagawa,30.63,1,30,7.3,1.0,100.0,1,0,0,145.38
Nerima,83.67,3,5,41.8,8.9,76.2,1,0,1,99.36
Katsushika,66.51,3,9,20.3,9.9,91.7,1,0,0,102.83
Edogawa,20.0,1,14,18.9,3.2,100.0,0,1,0,89.43
Toshima,114.74,5,16,14.9,26.3,41.2,0,0,0,86.61
Taito,106.7,4,12,6.3,7.2,85.1,1,1,0,186.05
Shibuya,116.07,5,7,25.7,1.0,90.1,1,1,1,275.73
Chuo,44.37,2,24,21.4,2.8,96.5,0,1,1,176.58
Sumida,94.76,5,10,1.9,7.5,90.6,0,0,0,192.76
Arakawa,68.24,3,26,3.0,2.3,100.0,0,1,0,200.28
Suginami,77.21,3,18,15.9,8.8,94.9,0,1,1,189.67
Chiyoda,99.06,4,29,20.9,16.2,67.2,1,0,1,155.08
Shinagawa,52.58,2,4,8.4,16.1,72.6,0,0,1,121.17
Bunkyo,83.2,3,3,9.6,7.6,88.5,1,0,0,156.01
Shinjuku,25.33,1,9,6.6,3.8,79.3,1,1,0,140.27
Katsushika,55.11,2,24,0.2,1.6,96.3,1,1,0,191.5
Shinjuku,88.94,2,12,5.8,2.0,100.0,1,1,0,171.07
Koto,28.8,1,4,1.2,10.3,75.1,1,0,0,94.11
Adachi,43.53,2,10,1.6,15.0,64.9,1,0,0,113.67
Nakano,87.83,3,3,9.7,2.3,93.6,0,0,0,149.15
Toshima,85.81,3,24,16.4,15.9,71.3,1,1,1,168.62
Shinjuku,104.37,5,1,7.2,6.1,83.5,0,1,0,234.17
Sumida,100.14,4,15,16.5,3.7,94.4,0,1,1,238.59
Shibuya,46.88,2,11,10.4,6.4,83.8,1,1,0,231.1
Arakawa,46.37,2,24,7.4,16.3,68.8,0,1,0,95.48
Ota,67.41,3,22,7.9,6.0,91.6,1,1,0,137.31
Chuo,75.47,2,2,21.2,13.8,83.1,0,1,1,166.66
Adachi,57.83,2,25,14.9,1.7,94.7,1,0,0,99.78
Kita,103.02,5,19,1.0,3.0,100.0,1,1,0,209.55
Kita,115.59,4,6,18.0,9.9,61.7,1,0,0,159.22
Itabashi,78.53,4,14,16.4,19.3,82.2,1,0,1,149.67
Ota,86.81,3,7,7.7,3.0,99.2,0,1,0,204.93
Arakawa,136.99,4,9,3.4,2.5,100.0,1,0,0,168.39
Arakawa,63.59,4,19,8.6,4.9,94.3,1,1,0,156.51
Nerima,58.72,1,28,38.3,1.0,93.4,1,0,1,103.74
Sumida,91.56,3,23,18.2,1.6,100.0,1,0,0,106.44
Minato,76.33,3,23,48.2,3.5,100.0,0,1,1,203.17
Shinjuku,20.0,1,2,23.8,1.0,97.6,1,1,0,86.81
Chuo,110.68,4,23,16.2,1.0,80.3,1,1,0,230.68
Chuo,22.51,1,29,17.1,5.5,85.5,1,1,0,126.14
Shibuya,74.23,3,19,6.3,12.4,75.9,1,0,0,260.06
Shibuya,53.96,2,14,9.7,5.7,77.0,1,0,0,151.63
Suginami,20.98,1,10,6.7,7.4,90.7,1,0,0,139.14
Chiyoda,35.67,2,20,4.1,1.4,96.2,0,1,0,203.45
Itabashi,127.43,5,9,11.5,1.0,99.2,1,0,1,210.85
Edogawa,68.52,3,4,14.8,7.8,87.9,1,0,0,100.01
Setagaya,30.59,2,4,11.7,1.6,100.0,1,1,0,136.0
Nakano,30.73,2,13,30.6,4.0,100.0,0,1,0,114.98
Kita,53.7,2,1,22.0,5.4,71.2,1,1,1,127.57
Koto,37.26,2,30,15.7,26.3,56.0,0,1,1,79.58
Taito,96.16,4,12,23.5,5.1,76.8,1,1,0,181.85
Sumida,20.0,1,29,13.2,1.0,82.7,0,1,1,115.72
Koto,113.03,3,22,8.7,1.7,100.0,0,0,0,139.81
Adachi,83.26,2,7,4.8,2.1,85.8,1,1,0,200.7
Shibuya,52.99,2,9,2.5,17.1,56.1,1,1,0,205.87
Chuo,20.47,1,12,15.7,3.7,85.4,0,1,0,146.41
Shinjuku,134.31,5,7,32.4,1.2,99.8,0,1,1,203.26
Shibuya,54.67,2,10,21.3,9.4,76.6,1,0,1,208.83
Shibuya,98.98,3,25,0.2,1.0,99.0,1,0,0,186.36
Meguro,92.59,5,15,4.0,6.7,87.4,0,1,1,288.66
Suginami,99.24,4,4,4.1,1.0,100.0,0,1,0,160.39
Setagaya,131.82,4,20,29.5,3.1,100.0,1,0,0,238.52
Sumida,122.6,3,8,41.4,3.5,81.5,0,1,1,155.49
Chiyoda,54.89,2,20,32.6,2.3,92.8,1,0,1,172.32
