ward,ward_jp,floor_area_sqm,num_rooms,building_age_years,floor_number,total_floors,distance_to_station_min,building_type,direction,has_parking,has_balcony,has_security,is_corner_unit,transaction_year,transaction_month,price_man_yen,price_per_sqm,area_per_room,relative_floor,station_category,age_category,amenity_score
koto,江東区,35.8,1,5.7,7,16,4.8,타워맨션,북,0,1,1,0,2022,12,4490,125.41899441340783,35.8,0.4375,도보권,준신축,3
shinagawa,品川区,56.0,2,5.9,14,17,1.0,아파트,남동,0,1,1,0,2024,6,9000,160.71428571428572,28.0,0.8235294117647058,역세권,준신축,3
shinjuku,新宿区,93.6,4,1.6,8,9,1.7,아파트,서,0,1,1,0,2025,5,15700,167.73504273504275,23.4,0.8888888888888888,역세권,신축,3
koto,江東区,88.9,3,37.6,11,18,2.5,아파트,북동,0,0,1,0,2023,10,5480,61.64229471316085,29.633333333333336,0.6111111111111112,역세권,노후,2
koto,江東区,38.7,2,10.2,12,19,2.2,아파트,북,1,1,1,1,2021,9,4140,106.9767441860465,19.35,0.631578947368421,역세권,준신축,6
chuo,中央区,21.8,1,4.5,6,14,3.0,아파트,동,0,1,1,0,2024,5,5070,232.56880733944953,21.8,0.42857142857142855,역세권,신축,3
nakano,中野区,74.8,3,5.1,13,19,13.7,아파트,서,1,1,1,0,2025,4,9550,127.67379679144385,24.933333333333334,0.6842105263157895,버스권,준신축,5
nakano,中野区,66.6,3,6.3,3,11,1.1,맨션,남서,0,1,1,0,2020,12,8220,123.42342342342343,22.2,0.2727272727272727,역세권,준신축,3
meguro,目黒区,129.7,6,13.2,12,19,1.0,타워맨션,남동,0,0,1,0,2025,8,34320,264.6106399383192,21.616666666666664,0.631578947368421,역세권,준신축,2
nakano,中野区,20.0,1,1.1,13,19,10.0,타워맨션,남,1,0,1,0,2024,5,3340,167.0,20.0,0.6842105263157895,버스권,신축,4
setagaya,世田谷区,63.6,3,2.4,3,16,1.0,맨션,남,0,1,0,1,2020,12,8650,136.0062893081761,21.2,0.1875,역세권,신축,2
arakawa,荒川区,20.0,1,12.3,11,19,5.8,맨션,북동,0,1,0,0,2023,11,1330,66.5,20.0,0.5789473684210527,도보권,준신축,1
kita,北区,96.0,4,17.2,1,17,5.1,맨션,북,1,1,0,0,2022,9,6620,68.95833333333333,24.0,0.058823529411764705,도보권,중고,3
shibuya,渋谷区,86.8,4,6.8,7,16,2.2,맨션,남서,0,0,1,1,2021,2,21670,249.65437788018434,21.7,0.4375,역세권,준신축,3
adachi,足立区,87.2,3,60.0,12,18,30.0,맨션,북동,0,0,0,0,2023,9,2300,26.376146788990823,29.066666666666666,0.6666666666666666,원거리,노후,0
taito,台東区,49.0,2,15.3,3,19,1.0,맨션,남,0,0,1,0,2023,6,5720,116.73469387755102,24.5,0.15789473684210525,역세권,중고,2
chiyoda,千代田区,66.8,3,21.3,8,16,2.4,타워맨션,동,0,1,0,1,2022,2,17220,257.78443113772454,22.266666666666666,0.5,역세권,중고,2
bunkyo,文京区,61.8,3,0.8,12,14,14.5,아파트,남,1,1,0,0,2021,9,10050,162.62135922330097,20.599999999999998,0.8571428571428571,버스권,신축,3
shinjuku,新宿区,45.6,2,24.4,1,13,2.7,타워맨션,남서,1,1,0,0,2022,4,6810,149.3421052631579,22.8,0.07692307692307693,역세권,중고,3
minato,港区,67.5,3,21.8,11,16,1.0,빌라,남,0,1,1,1,2024,6,16780,248.59259259259258,22.5,0.6875,역세권,중고,4
ota,大田区,62.5,4,2.9,2,3,17.1,맨션,남,0,1,1,1,2023,8,5850,93.6,15.625,0.6666666666666666,원거리,신축,4
minato,港区,50.0,2,5.9,9,17,2.5,맨션,서,0,0,0,0,2022,12,13290,265.8,25.0,0.5294117647058824,역세권,준신축,0
ota,大田区,102.6,5,33.1,2,9,7.6,빌라,남,1,1,1,0,2024,1,6520,63.54775828460039,20.52,0.2222222222222222,버스권,노후,5
itabashi,板橋区,60.4,2,7.5,11,13,25.2,맨션,동,0,1,1,0,2022,7,4380,72.51655629139073,30.2,0.8461538461538461,원거리,준신축,3
taito,台東区,35.1,1,18.3,4,17,1.0,아파트,남,0,0,0,1,2025,8,3830,109.11680911680911,35.1,0.23529411764705882,역세권,중고,1
sumida,墨田区,80.3,3,2.7,7,15,1.8,아파트,북서,0,1,0,0,2023,3,7950,99.00373599003737,26.766666666666666,0.4666666666666667,역세권,신축,1
suginami,杉並区,72.1,3,17.7,5,9,16.5,타워맨션,남동,0,1,0,1,2023,6,8460,117.33703190013871,24.03333333333333,0.5555555555555556,원거리,중고,2
meguro,目黒区,83.2,4,10.6,13,17,20.0,맨션,동,0,1,0,0,2024,12,12850,154.4471153846154,20.8,0.7647058823529411,원거리,준신축,1
nakano,中野区,55.1,2,43.8,7,9,2.0,타워맨션,서,0,1,1,0,2022,7,4110,74.59165154264973,27.55,0.7777777777777778,역세권,노후,3
nerima,練馬区,20.0,1,0.4,12,17,7.8,맨션,남동,0,1,0,0,2025,4,2210,110.5,20.0,0.7058823529411765,버스권,신축,1
minato,港区,96.4,4,9.5,14,17,1.0,타워맨션,서,0,0,1,1,2023,6,41700,432.5726141078838,24.1,0.8235294117647058,역세권,준신축,3
ota,大田区,101.5,5,12.3,6,9,1.7,맨션,북서,1,0,0,0,2023,6,9000,88.66995073891626,20.3,0.6666666666666666,역세권,준신축,2
nerima,練馬区,47.9,1,2.3,7,9,3.7,맨션,서,1,0,0,0,2021,7,4070,84.9686847599165,47.9,0.7777777777777778,도보권,신축,2
edogawa,江戸川区,71.0,3,0.8,8,15,1.0,아파트,북서,1,1,0,0,2021,4,4580,64.50704225352112,23.666666666666668,0.5333333333333333,역세권,신축,3
sumida,墨田区,33.4,1,50.9,14,19,1.9,맨션,북동,1,1,1,0,2024,12,2410,72.1556886227545,33.4,0.7368421052631579,역세권,노후,5
shinagawa,品川区,51.7,2,46.7,5,14,6.0,맨션,북서,1,1,0,1,2023,5,4780,92.45647969052224,25.85,0.35714285714285715,도보권,노후,4
nerima,練馬区,49.8,2,18.2,3,4,4.9,아파트,북동,1,1,1,0,2025,3,3780,75.90361445783132,24.9,0.75,도보권,중고,5
chiyoda,千代田区,55.1,3,33.9,6,6,2.0,맨션,남서,0,0,1,0,2022,7,8880,161.16152450090743,18.366666666666667,1.0,역세권,노후,2
toshima,豊島区,62.2,3,16.9,2,18,1.0,맨션,남,0,0,1,0,2021,6,7460,119.93569131832797,20.733333333333334,0.1111111111111111,역세권,중고,2
meguro,目黒区,85.9,4,36.8,6,7,14.5,맨션,동,0,1,0,0,2023,7,7310,85.09895227008148,21.475,0.8571428571428571,버스권,노후,1
bunkyo,文京区,61.5,3,2.7,14,16,3.5,타워맨션,남,0,1,1,0,2025,6,13000,211.3821138211382,20.5,0.875,도보권,신축,3
adachi,足立区,79.3,3,4.5,5,9,4.5,아파트,남동,0,0,1,0,2022,5,4430,55.86380832282472,26.433333333333334,0.5555555555555556,도보권,신축,2
shinjuku,新宿区,82.4,3,4.5,2,9,2.1,아파트,북,0,1,0,1,2020,12,10890,132.16019417475727,27.46666666666667,0.2222222222222222,역세권,신축,2
katsushika,葛飾区,20.0,1,6.5,5,19,3.1,아파트,북동,0,1,1,0,2021,11,960,48.0,20.0,0.2631578947368421,도보권,준신축,3
chiyoda,千代田区,92.0,4,16.5,8,17,12.7,맨션,남서,1,1,1,0,2022,12,18500,201.08695652173913,23.0,0.47058823529411764,버스권,중고,5
setagaya,世田谷区,107.5,6,21.7,10,11,8.3,타워맨션,남서,0,1,0,0,2021,6,12770,118.79069767441861,17.916666666666668,0.9090909090909091,버스권,중고,1
minato,港区,62.9,2,1.9,6,9,1.9,맨션,남서,0,1,0,1,2022,6,19840,315.4213036565978,31.45,0.6666666666666666,역세권,신축,2
shinjuku,新宿区,44.5,2,4.8,14,17,3.0,맨션,남동,1,0,0,0,2021,4,7740,173.93258426966293,22.25,0.8235294117647058,역세권,신축,2
taito,台東区,46.0,2,12.4,9,12,30.0,맨션,남동,1,1,1,0,2021,8,4630,100.65217391304348,23.0,0.75,원거리,준신축,5
taito,台東区,76.1,3,1.3,10,13,1.0,맨션,남,0,1,0,1,2025,7,12900,169.5137976346912,25.366666666666664,0.7692307692307693,역세권,신축,2
chuo,中央区,75.2,4,3.0,5,9,14.1,아파트,동,1,1,0,1,2025,11,16090,213.9627659574468,18.8,0.5555555555555556,버스권,신축,4
taito,台東区,46.8,2,6.3,11,15,2.1,아파트,북동,1,1,0,0,2024,5,6770,144.65811965811966,23.4,0.7333333333333333,역세권,준신축,3
shibuya,渋谷区,44.9,2,5.5,3,15,4.0,맨션,남,0,1,1,0,2022,3,10440,232.51670378619156,22.45,0.2,도보권,준신축,3
setagaya,世田谷区,46.5,1,28.7,14,19,3.1,아파트,남동,0,1,0,0,2023,5,4730,101.72043010752688,46.5,0.7368421052631579,도보권,중고,1
minato,港区,72.9,3,12.5,12,15,4.0,빌라,동,1,1,1,0,2025,8,20340,279.0123456790123,24.3,0.8,도보권,준신축,5
shibuya,渋谷区,57.6,2,2.2,8,17,1.6,맨션,남,1,1,1,0,2022,7,15800,274.30555555555554,28.8,0.47058823529411764,역세권,신축,5
nerima,練馬区,66.1,3,6.1,3,16,5.5,맨션,서,1,1,1,0,2025,3,6600,99.84871406959154,22.03333333333333,0.1875,도보권,준신축,5
meguro,目黒区,28.8,2,5.2,3,15,23.3,아파트,북,0,1,1,1,2023,1,4000,138.88888888888889,14.4,0.2,원거리,준신축,4
meguro,目黒区,83.5,4,5.4,8,11,8.8,타워맨션,남서,0,1,0,0,2025,3,16640,199.2814371257485,20.875,0.7272727272727273,버스권,준신축,1
bunkyo,文京区,68.9,4,2.4,13,19,1.0,아파트,남서,0,1,0,0,2022,5,11620,168.65021770682148,17.225,0.6842105263157895,역세권,신축,1
chiyoda,千代田区,36.2,1,16.4,12,13,4.1,맨션,남,1,1,1,1,2024,7,9050,249.99999999999997,36.2,0.9230769230769231,도보권,중고,6
taito,台東区,95.1,4,43.9,2,10,11.9,아파트,남,0,1,0,0,2021,7,5140,54.04837013669822,23.775,0.2,버스권,노후,1
bunkyo,文京区,113.0,5,4.0,6,18,1.0,아파트,남서,1,1,1,0,2024,9,21050,186.28318584070797,22.6,0.3333333333333333,역세권,신축,5
toshima,豊島区,69.6,3,2.1,4,13,10.4,맨션,북동,0,1,0,0,2024,12,9670,138.9367816091954,23.2,0.3076923076923077,버스권,신축,1
minato,港区,49.4,2,17.6,7,10,4.9,맨션,남동,0,0,0,0,2025,5,13110,265.3846153846154,24.7,0.7,도보권,중고,0
koto,江東区,20.0,1,1.3,7,15,2.7,타워맨션,남,1,1,1,0,2023,1,3000,150.0,20.0,0.4666666666666667,역세권,신축,5
suginami,杉並区,92.7,4,12.5,12,17,2.2,맨션,북서,1,1,1,1,2022,4,12980,140.02157497303128,23.175,0.7058823529411765,역세권,준신축,6
chiyoda,千代田区,73.0,3,11.7,1,15,1.0,타워맨션,남,1,1,0,0,2021,9,24060,329.5890410958904,24.333333333333332,0.06666666666666667,역세권,준신축,3
setagaya,世田谷区,73.4,4,28.7,5,14,15.1,맨션,남동,1,1,0,0,2025,6,5560,75.74931880108991,18.35,0.35714285714285715,원거리,중고,3
minato,港区,96.1,5,8.8,3,4,8.3,맨션,남서,0,1,0,0,2025,9,23610,245.68158168574402,19.22,0.75,버스권,준신축,1
shibuya,渋谷区,77.6,3,0.4,2,17,15.0,아파트,서,0,0,1,0,2022,12,13380,172.42268041237114,25.866666666666664,0.11764705882352941,버스권,신축,2
setagaya,世田谷区,20.0,1,21.6,5,15,8.2,타워맨션,남동,1,1,1,0,2022,11,2460,123.0,20.0,0.3333333333333333,버스권,중고,5
itabashi,板橋区,37.6,2,5.9,13,19,5.9,아파트,남동,0,0,1,0,2021,10,2780,73.93617021276596,18.8,0.6842105263157895,도보권,준신축,2
shinjuku,新宿区,40.4,2,5.0,7,18,5.0,아파트,남동,0,1,1,0,2025,5,7390,182.92079207920793,20.2,0.3888888888888889,도보권,신축,3
chuo,中央区,40.5,1,7.5,12,16,1.4,타워맨션,동,0,1,0,0,2022,10,13150,324.69135802469134,40.5,0.75,역세권,준신축,1
shibuya,渋谷区,61.9,2,25.6,12,19,1.8,아파트,남동,0,1,1,1,2025,5,12540,202.5848142164782,30.95,0.631578947368421,역세권,중고,4
nakano,中野区,74.9,3,13.7,3,6,1.0,맨션,남서,0,1,1,0,2023,11,8150,108.81174899866488,24.96666666666667,0.5,역세권,준신축,3
shibuya,渋谷区,46.2,2,22.4,10,15,1.3,아파트,동,1,1,0,1,2022,3,9280,200.86580086580085,23.1,0.6666666666666666,역세권,중고,4
shinagawa,品川区,58.9,3,1.3,3,18,2.0,빌라,남서,0,1,0,0,2025,6,9230,156.70628183361632,19.633333333333333,0.16666666666666666,역세권,신축,1
suginami,杉並区,104.1,5,36.8,6,12,14.7,아파트,동,0,0,0,0,2022,7,6010,57.732949087415946,20.82,0.5,버스권,노후,0
adachi,足立区,77.0,3,17.4,9,19,1.0,타워맨션,서,0,0,1,0,2022,5,5470,71.03896103896103,25.666666666666668,0.47368421052631576,역세권,중고,2
toshima,豊島区,48.4,1,8.5,6,19,3.3,맨션,서,1,1,1,0,2021,12,5950,122.93388429752066,48.4,0.3157894736842105,도보권,준신축,5
koto,江東区,101.1,6,37.9,6,16,8.2,아파트,남,0,1,1,0,2021,2,5660,55.984174085064296,16.849999999999998,0.375,버스권,노후,3
meguro,目黒区,74.0,4,10.5,7,9,22.3,타워맨션,동,0,1,0,0,2023,7,10890,147.16216216216216,18.5,0.7777777777777778,원거리,준신축,1
nakano,中野区,65.6,3,1.0,12,18,1.6,아파트,남,0,0,1,0,2022,11,8400,128.0487804878049,21.866666666666664,0.6666666666666666,역세권,신축,2
shinjuku,新宿区,63.8,3,16.2,2,4,1.0,아파트,남서,1,1,0,0,2023,4,8860,138.871473354232,21.266666666666666,0.5,역세권,중고,3
chuo,中央区,20.0,1,23.9,7,9,6.7,아파트,남서,0,1,1,0,2021,1,2580,129.0,20.0,0.7777777777777778,도보권,중고,3
meguro,目黒区,60.1,3,4.1,13,18,2.3,아파트,서,1,1,0,0,2023,7,11910,198.16971713810315,20.033333333333335,0.7222222222222222,역세권,신축,3
nakano,中野区,20.0,1,40.1,10,19,1.0,빌라,남,0,1,0,0,2023,1,1350,67.5,20.0,0.5263157894736842,역세권,노후,1
meguro,目黒区,24.5,1,18.4,9,13,7.4,맨션,북동,1,0,0,1,2024,8,3920,160.0,24.5,0.6923076923076923,버스권,중고,3
nakano,中野区,54.5,3,0.7,6,10,3.5,맨션,남,1,1,0,0,2024,7,6820,125.13761467889908,18.166666666666668,0.6,도보권,신축,3
edogawa,江戸川区,64.3,3,14.5,14,19,1.4,맨션,남,1,1,0,0,2022,12,5250,81.64852255054433,21.433333333333334,0.7368421052631579,역세권,준신축,3
suginami,杉並区,20.6,1,2.4,7,16,27.1,아파트,북,0,1,0,0,2021,11,1530,74.27184466019418,20.6,0.4375,원거리,신축,1
shinagawa,品川区,113.8,5,13.4,6,16,20.3,타워맨션,북동,0,1,1,1,2021,3,14230,125.04393673110721,22.759999999999998,0.375,원거리,준신축,4
shibuya,渋谷区,25.9,1,4.6,11,12,3.9,맨션,남서,0,1,1,0,2022,10,6290,242.85714285714286,25.9,0.9166666666666666,도보권,신축,3
chiyoda,千代田区,77.6,4,15.9,3,9,9.4,빌라,북동,0,1,0,1,2025,10,12350,159.1494845360825,19.4,0.3333333333333333,버스권,중고,2
minato,港区,25.3,1,12.1,2,7,15.7,아파트,서,0,1,1,1,2025,1,4120,162.84584980237153,25.3,0.2857142857142857,원거리,준신축,4
chiyoda,千代田区,31.0,1,10.3,13,17,15.8,맨션,남서,0,1,1,1,2023,7,5820,187.74193548387098,31.0,0.7647058823529411,원거리,준신축,4
nakano,中野区,73.2,3,8.2,2,8,6.7,아파트,남서,1,0,1,0,2024,11,7890,107.78688524590163,24.400000000000002,0.25,도보권,준신축,4
chiyoda,千代田区,83.4,4,17.4,2,2,1.1,맨션,동,1,1,0,0,2024,4,20560,246.52278177458032,20.85,1.0,역세권,중고,3
arakawa,荒川区,107.9,5,43.2,11,17,10.7,아파트,동,0,1,0,0,2024,12,4890,45.31974050046339,21.580000000000002,0.6470588235294118,버스권,노후,1
shibuya,渋谷区,33.5,1,15.7,12,15,1.0,타워맨션,북,0,1,0,0,2021,4,8650,258.2089552238806,33.5,0.8,역세권,중고,1
shibuya,渋谷区,66.7,3,7.5,3,17,4.5,맨션,남서,1,0,0,0,2022,12,13600,203.89805097451273,22.233333333333334,0.17647058823529413,도보권,준신축,2
shibuya,渋谷区,67.8,3,6.5,6,11,1.6,맨션,남동,0,1,1,0,2025,1,19480,287.3156342182891,22.599999999999998,0.5454545454545454,역세권,준신축,3
shibuya,渋谷区,86.5,4,3.1,12,19,1.9,타워맨션,북서,0,0,1,0,2021,7,26030,300.9248554913295,21.625,0.631578947368421,역세권,신축,2
kita,北区,44.4,2,11.8,12,14,7.8,맨션,북동,1,1,1,0,2024,7,4010,90.31531531531532,22.2,0.8571428571428571,버스권,준신축,5
chiyoda,千代田区,31.5,1,13.7,9,14,1.8,맨션,북,1,1,1,0,2023,12,8800,279.36507936507934,31.5,0.6428571428571429,역세권,준신축,5
bunkyo,文京区,51.0,2,13.2,7,11,14.6,맨션,남,0,0,1,0,2025,9,7670,150.3921568627451,25.5,0.6363636363636364,버스권,준신축,2
ota,大田区,86.0,3,55.5,5,10,6.6,맨션,남서,0,1,1,0,2025,8,4800,55.81395348837209,28.666666666666668,0.5,도보권,노후,3
shinjuku,新宿区,52.2,2,2.1,11,12,1.1,맨션,북서,1,1,1,1,2023,11,11670,223.5632183908046,26.1,0.9166666666666666,역세권,신축,6
edogawa,江戸川区,59.0,3,20.7,14,16,20.4,맨션,남서,1,1,1,0,2025,1,3970,67.28813559322033,19.666666666666668,0.875,원거리,중고,5
shinagawa,品川区,81.4,4,46.1,6,18,1.0,빌라,남,1,1,0,0,2025,3,7900,97.05159705159704,20.35,0.3333333333333333,역세권,노후,3
bunkyo,文京区,114.5,5,3.3,13,17,8.7,맨션,북동,0,1,1,1,2023,4,19490,170.2183406113537,22.9,0.7647058823529411,버스권,신축,4
shibuya,渋谷区,61.6,2,5.5,12,12,1.0,맨션,북,1,1,1,0,2024,9,18430,299.18831168831167,30.8,1.0,역세권,준신축,5
ota,大田区,52.9,2,5.7,4,4,15.7,빌라,남,0,1,1,0,2022,10,3020,57.088846880907376,26.45,1.0,원거리,준신축,3
minato,港区,76.4,3,11.9,6,10,2.3,맨션,북,1,1,1,0,2023,1,25500,333.76963350785337,25.46666666666667,0.6,역세권,준신축,5
meguro,目黒区,88.7,4,9.6,6,11,1.8,아파트,남,1,1,1,1,2024,4,17140,193.23562570462232,22.175,0.5454545454545454,역세권,준신축,6
bunkyo,文京区,75.4,4,1.2,1,14,13.9,타워맨션,북,0,0,0,0,2023,1,11740,155.70291777188328,18.85,0.07142857142857142,버스권,신축,0
meguro,目黒区,94.0,6,24.3,9,15,2.4,타워맨션,서,0,0,1,0,2021,8,16670,177.3404255319149,15.666666666666666,0.6,역세권,중고,2
suginami,杉並区,95.7,4,9.2,12,17,4.1,아파트,남동,1,0,1,0,2022,8,9400,98.22361546499478,23.925,0.7058823529411765,도보권,준신축,4
shibuya,渋谷区,95.0,5,11.0,2,9,1.0,아파트,남서,0,1,0,0,2021,8,18420,193.89473684210526,19.0,0.2222222222222222,역세권,준신축,1
itabashi,板橋区,84.5,4,18.2,6,9,1.0,아파트,동,1,0,0,1,2024,8,6330,74.91124260355029,21.125,0.6666666666666666,역세권,중고,3
shinagawa,品川区,66.1,3,11.7,1,14,2.9,타워맨션,남동,0,1,0,0,2021,1,13580,205.446293494705,22.03333333333333,0.07142857142857142,역세권,준신축,1
bunkyo,文京区,94.5,4,27.7,3,13,3.1,맨션,남,1,0,1,0,2023,4,12960,137.14285714285714,23.625,0.23076923076923078,도보권,중고,4
shibuya,渋谷区,48.7,1,2.2,5,10,1.0,타워맨션,서,0,1,1,1,2025,8,15020,308.4188911704312,48.7,0.5,역세권,신축,4
setagaya,世田谷区,90.6,3,5.1,7,19,23.1,빌라,북서,0,1,1,0,2024,5,8910,98.34437086092716,30.2,0.3684210526315789,원거리,준신축,3
kita,北区,53.7,2,5.0,5,13,7.4,아파트,남서,1,0,1,0,2022,6,4640,86.40595903165735,26.85,0.38461538461538464,버스권,신축,4
chuo,中央区,63.0,2,3.0,4,10,1.0,맨션,남동,0,0,1,0,2023,4,18130,287.77777777777777,31.5,0.4,역세권,신축,2
minato,港区,60.4,2,10.1,10,19,30.0,타워맨션,남,1,1,1,0,2025,5,18090,299.50331125827813,30.2,0.5263157894736842,원거리,준신축,5
shinjuku,新宿区,68.3,2,7.7,4,17,2.6,아파트,남동,0,1,1,0,2022,10,12760,186.8228404099561,34.15,0.23529411764705882,역세권,준신축,3
chiyoda,千代田区,111.6,5,13.6,9,11,6.3,아파트,북서,0,1,0,1,2024,1,20660,185.12544802867384,22.32,0.8181818181818182,도보권,준신축,2
setagaya,世田谷区,37.1,1,57.4,6,9,5.2,타워맨션,북서,1,0,1,1,2021,11,3420,92.1832884097035,37.1,0.6666666666666666,도보권,노후,5
chuo,中央区,58.1,3,0.9,1,3,7.7,아파트,남,0,1,1,0,2024,3,9900,170.3958691910499,19.366666666666667,0.3333333333333333,버스권,신축,3
koto,江東区,107.4,5,20.0,12,18,14.4,빌라,서,1,1,0,0,2021,3,8440,78.58472998137802,21.48,0.6666666666666666,버스권,중고,3
shibuya,渋谷区,88.7,4,1.7,6,13,1.0,타워맨션,북서,0,1,0,0,2025,6,27580,310.93573844419393,22.175,0.46153846153846156,역세권,신축,1
kita,北区,77.5,3,18.2,10,12,1.0,빌라,북,0,1,0,0,2025,4,4880,62.96774193548387,25.833333333333332,0.8333333333333334,역세권,중고,1
toshima,豊島区,57.1,3,10.1,9,16,1.6,맨션,서,0,1,1,1,2024,10,8040,140.80560420315237,19.033333333333335,0.5625,역세권,준신축,4
chuo,中央区,87.5,4,7.0,4,11,4.6,아파트,남동,0,0,0,1,2024,12,18060,206.4,21.875,0.36363636363636365,도보권,준신축,1
meguro,目黒区,88.0,5,6.0,5,10,2.9,맨션,남동,0,0,0,0,2024,7,17260,196.13636363636363,17.6,0.5,역세권,준신축,0
setagaya,世田谷区,70.4,4,0.2,13,15,1.0,아파트,서,0,0,0,0,2023,1,10430,148.15340909090907,17.6,0.8666666666666667,역세권,신축,0
bunkyo,文京区,63.1,3,2.6,14,18,5.0,아파트,남,0,1,0,0,2023,11,9760,154.67511885895405,21.033333333333335,0.7777777777777778,도보권,신축,1
taito,台東区,110.2,5,0.6,9,18,3.4,아파트,남,1,1,0,1,2025,5,15710,142.5589836660617,22.04,0.5,도보권,신축,4
itabashi,板橋区,80.6,4,24.2,5,17,4.9,맨션,북서,0,1,0,0,2024,1,5330,66.12903225806453,20.15,0.29411764705882354,도보권,중고,1
adachi,足立区,66.0,3,11.1,3,17,9.2,맨션,남,0,0,1,0,2021,7,3560,53.93939393939394,22.0,0.17647058823529413,버스권,준신축,2
chiyoda,千代田区,67.0,2,28.9,2,2,3.4,맨션,북,0,0,0,1,2025,3,10210,152.38805970149255,33.5,1.0,도보권,중고,1
chiyoda,千代田区,88.2,4,5.8,2,3,2.3,아파트,서,1,1,0,0,2024,10,23830,270.1814058956916,22.05,0.6666666666666666,역세권,준신축,3
minato,港区,25.6,1,42.0,12,13,1.8,맨션,동,0,1,1,0,2023,2,5050,197.265625,25.6,0.9230769230769231,역세권,노후,3
edogawa,江戸川区,42.3,2,16.1,4,12,8.9,아파트,남동,0,0,0,0,2022,11,2140,50.59101654846336,21.15,0.3333333333333333,버스권,중고,0
taito,台東区,51.7,1,2.4,6,19,3.3,맨션,북동,0,1,0,0,2021,5,5210,100.77369439071566,51.7,0.3157894736842105,도보권,신축,1
nakano,中野区,56.0,3,14.6,2,13,7.3,아파트,남동,0,1,0,0,2025,2,5540,98.92857142857143,18.666666666666668,0.15384615384615385,버스권,준신축,1
setagaya,世田谷区,63.2,2,12.2,6,18,17.3,아파트,남,1,1,0,0,2022,9,5730,90.66455696202532,31.6,0.3333333333333333,원거리,준신축,3
shinjuku,新宿区,75.9,4,32.1,8,9,1.8,맨션,남,1,0,0,1,2025,8,13040,171.80500658761528,18.975,0.8888888888888888,역세권,노후,3
chuo,中央区,64.3,3,12.6,10,12,1.8,맨션,남서,0,1,1,0,2022,4,15080,234.52566096423018,21.433333333333334,0.8333333333333334,역세권,준신축,3
edogawa,江戸川区,85.0,4,30.1,3,8,19.5,맨션,남,1,1,1,0,2025,9,3970,46.705882352941174,21.25,0.375,원거리,노후,5
bunkyo,文京区,38.8,2,12.0,4,19,9.4,맨션,북,1,0,0,0,2021,11,4050,104.38144329896907,19.4,0.21052631578947367,버스권,준신축,2
chuo,中央区,77.2,3,27.0,6,12,9.6,아파트,북서,1,0,1,0,2025,3,13120,169.94818652849742,25.733333333333334,0.5,버스권,중고,4
meguro,目黒区,35.2,1,22.9,13,13,7.4,빌라,서,0,1,0,1,2022,7,3650,103.69318181818181,35.2,1.0,버스권,중고,2
adachi,足立区,43.3,1,2.2,2,7,1.0,아파트,동,0,0,0,0,2022,6,2430,56.120092378752894,43.3,0.2857142857142857,역세권,신축,0
